"id","user_id","answer","triplet_id"
354,cnuh,0,8948
355,cnuh,1,4363
356,cnuh,1,7707
357,LSW,1,7764
358,cnuh,0,8016
359,cnuh,0,7834
360,cnuh,1,5910
361,LSW,3,676
362,cnuh,0,4257
363,cnuh,0,4236
364,cnuh,0,2788
365,LSW,3,9245
366,cnuh,0,1366
367,LSW,3,644
368,cnuh,1,7515
369,cnuh,1,6549
370,cnuh,0,237
371,LSW,0,6789
372,cnuh,1,7612
373,cnuh,1,1693
374,cnuh,0,8853
375,LSW,0,2745
376,cnuh,2,2493
377,cnuh,0,4054
378,cnuh,0,938
379,cnuh,0,7959
380,cnuh,1,8152
381,LSW,1,4764
382,cnuh,1,1918
383,cnuh,0,59
384,cnuh,1,8347
385,LSW,1,1322
386,cnuh,1,1926
387,cnuh,0,9715
388,cnuh,0,6669
389,LSW,1,5635
390,cnuh,1,9784
391,cnuh,0,2803
392,LSW,0,1413
393,cnuh,1,110
394,LSW,1,5620
395,cnuh,1,4210
396,cnuh,1,4053
397,LSW,1,8973
398,cnuh,1,8878
399,cnuh,0,3729
400,LSW,0,8979
401,cnuh,1,4987
402,cnuh,0,2210
403,cnuh,0,4270
404,LSW,0,6178
405,LSW,1,7997
406,cnuh,1,7234
407,LSW,1,6188
408,cnuh,0,5232
409,cnuh,1,795
410,LSW,0,8556
411,cnuh,2,7531
412,LSW,1,7172
413,cnuh,0,4122
414,cnuh,1,2307
415,cnuh,0,6279
416,cnuh,0,2243
417,cnuh,0,2062
418,cnuh,0,5029
419,cnuh,1,6759
420,cnuh,1,2581
421,cnuh,0,3383
422,cnuh,1,3580
423,LSW,3,7360
424,cnuh,0,5255
425,LSW,1,165
426,cnuh,1,4706
427,LSW,1,2390
428,LSW,0,2726
429,LSW,3,6418
430,cnuh,0,8303
431,LSW,1,6525
432,cnuh,1,7859
433,cnuh,0,1079
434,cnuh,1,3064
435,cnuh,1,2046
436,cnuh,0,5228
437,cnuh,0,9510
438,LSW,1,5234
439,cnuh,1,7042
440,LSW,0,3628
441,LSW,0,973
442,cnuh,0,8956
443,cnuh,0,3993
444,LSW,0,1831
445,cnuh,0,9213
446,LSW,3,4358
447,cnuh,1,576
448,LSW,1,3223
449,cnuh,1,2145
450,cnuh,1,3038
451,cnuh,0,7756
452,cnuh,1,8147
453,cnuh,1,9632
454,cnuh,1,7231
455,cnuh,0,3740
456,cnuh,1,7388
457,cnuh,1,7339
458,cnuh,1,3508
459,cnuh,0,2312
460,cnuh,0,5116
461,cnuh,0,3787
462,cnuh,0,9890
463,cnuh,0,8138
464,cnuh,1,3792
465,cnuh,0,1599
466,cnuh,1,87
467,cnuh,1,2288
468,cnuh,0,2820
469,cnuh,1,390
470,cnuh,1,967
471,cnuh,1,3533
472,cnuh,1,5288
473,cnuh,0,4817
474,cnuh,0,1573
475,cnuh,0,29
476,cnuh,1,4966
477,cnuh,1,5836
478,cnuh,1,7866
479,cnuh,1,341
480,cnuh,1,4376
481,cnuh,1,2321
482,cnuh,1,7863
483,cnuh,0,5231
484,cnuh,0,861
485,cnuh,1,6841
486,LSW,3,5422
487,LSW,1,3828
488,cnuh,1,347
489,LSW,1,2004
490,LSW,3,3629
491,LSW,0,2763
492,cnuh,1,5289
493,LSW,3,9860
494,LSW,0,6853
495,cnuh,0,6349
496,LSW,1,6451
497,LSW,3,6219
498,LSW,0,7523
499,LSW,1,6655
500,LSW,0,4354
501,LSW,0,5584
502,cnuh,0,3251
503,LSW,0,7732
504,cnuh,1,7503
505,LSW,1,8267
506,erin122,1,2366
507,cnuh,1,5403
508,cnuh,1,135
509,cnuh,0,4884
510,LSW,1,1094
511,cnuh,0,4415
512,LSW,0,4585
513,cnuh,0,7540
514,LSW,3,3048
515,cnuh,0,9515
516,cnuh,0,3224
517,LSW,1,8313
518,cnuh,0,1505
519,cnuh,0,1637
520,LSW,1,163
521,LSW,3,7378
522,LSW,0,3671
523,LSW,0,6854
524,LSW,0,3319
525,LSW,3,5692
526,LSW,0,888
527,LSW,1,4947
528,LSW,0,841
529,LSW,0,9267
530,cnuh,0,4114
531,cnuh,1,7945
532,hyunji,1,3021
533,cnuh,0,3212
534,cnuh,0,7311
535,LSW,3,4799
536,cnuh,1,2809
537,hyunji,1,1812
538,LSW,0,5605
539,LSW,0,4595
540,hyunji,1,2871
541,cnuh,0,2248
542,cnuh,0,4448
543,hyunji,1,6197
544,hyunji,1,9170
545,cnuh,1,8583
546,cnuh,1,8448
547,cnuh,1,2720
548,hyunji,3,2619
549,cnuh,0,8510
550,cnuh,0,431
551,LSW,3,2091
552,hyunji,3,3432
553,cnuh,1,7646
554,hyunji,1,3902
555,hyunji,0,4697
556,cnuh,1,7838
557,cnuh,0,2140
558,cnuh,0,7692
559,hyunji,1,6795
560,cnuh,0,8134
561,hyunji,0,9205
562,hyunji,1,9597
563,cnuh,1,513
564,LSW,0,4875
565,hyunji,1,4
566,cnuh,0,9736
567,LSW,1,7970
568,cnuh,0,2544
569,LSW,3,1337
570,hyunji,1,6917
571,LSW,0,2497
572,LSW,1,1325
573,cnuh,0,8417
574,hyunji,1,4135
575,cnuh,0,4086
576,cnuh,1,711
577,cnuh,1,3843
578,hyunji,0,2046
579,hyunji,0,1997
580,cnuh,0,6517
581,cnuh,0,9615
582,cnuh,0,4915
583,hyunji,1,4063
584,cnuh,1,524
585,hyunji,0,2048
586,hyunji,1,5453
587,hyunji,1,3212
588,cnuh,3,1006
589,cnuh,0,1181
590,hyunji,3,8406
591,cnuh,0,8139
592,hyunji,1,8463
593,cnuh,0,6560
594,hyunji,2,3139
595,cnuh,3,1852
596,cnuh,1,827
597,cnuh,0,8348
598,hyunji,1,7700
599,cnuh,1,5681
600,cnuh,0,1734
601,cnuh,1,6695
602,cnuh,1,2465
603,hyunji,1,4129
604,cnuh,1,8218
605,cnuh,1,2300
606,hyunji,0,8804
607,cnuh,0,1427
608,hyunji,1,981
609,cnuh,0,3108
610,hyunji,1,2091
611,hyunji,2,8719
612,hyunji,3,4530
613,cnuh,0,6313
614,LSW,1,3637
615,hyunji,0,2294
616,hyunji,1,6667
617,cnuh,3,6041
618,cnuh,1,2117
619,hyunji,1,6808
620,cnuh,1,5451
621,cnuh,0,2992
622,hyunji,3,2741
623,cnuh,1,4550
624,LSW,0,990
625,cnuh,0,3344
626,hyunji,0,2492
627,cnuh,1,263
628,hyunji,1,8059
629,cnuh,1,3585
630,hyunji,1,4920
631,cnuh,0,7674
632,hyunji,1,6886
633,cnuh,0,9880
634,hyunji,2,5673
635,hyunji,1,1403
636,cnuh,0,1438
637,cnuh,0,1968
638,hyunji,0,6213
639,cnuh,1,598
640,hyunji,1,9559
641,cnuh,1,2902
642,hyunji,2,8954
643,hyunji,2,1411
644,cnuh,1,3435
645,hyunji,1,6689
646,cnuh,1,7753
647,hyunji,0,9572
648,cnuh,0,2155
649,hyunji,0,3926
650,cnuh,1,9454
651,hyunji,2,9149
652,cnuh,1,2236
653,hyunji,3,3043
654,hyunji,2,6815
655,hyunji,0,1723
656,LSW,3,6343
657,hyunji,0,1716
658,LSW,1,2120
659,LSW,1,9970
660,LSW,0,2757
661,LSW,1,2316
662,hyunji,0,7959
663,LSW,0,1392
664,hyunji,3,4812
665,hyunji,1,8931
666,hyunji,0,5651
667,LSW,1,6681
668,hyunji,0,2325
669,hyunji,3,4568
670,hyunji,2,3525
671,LSW,3,3781
672,hyunji,2,9167
673,hyunji,3,1917
674,hyunji,0,3436
675,hyunji,2,8220
676,LSW,3,213
677,hyunji,2,1949
678,hyunji,0,7610
679,hyunji,0,8455
680,hyunji,0,9869
681,hyunji,0,8914
682,hyunji,1,5212
683,hyunji,2,7883
684,hyunji,2,8965
685,hyunji,0,6683
686,hyunji,2,5991
687,hyunji,0,9215
688,hyunji,2,4876
689,hyunji,0,6700
690,hyunji,1,9976
691,hyunji,0,9177
692,hyunji,0,9545
693,hyunji,0,914
694,hyunji,1,6986
695,hyunji,0,1358
696,hyunji,2,2445
697,hyunji,0,4130
698,hyunji,1,5509
699,hyunji,1,8468
700,hyunji,0,2314
701,hyunji,2,2449
702,hyunji,1,9871
703,hyunji,1,692
704,hyunji,0,5123
705,LSW,0,9726
706,LSW,1,9748
707,LSW,1,7948
708,hyunji,0,1485
709,hyunji,1,5817
710,LSW,3,8680
711,hyunji,1,6880
712,hyunji,3,6105
713,hyunji,1,8052
714,hyunji,2,5094
715,LSW,1,5948
716,LSW,1,3776
717,hyunji,3,5474
718,LSW,3,292
719,hyunji,1,2722
720,hyunji,1,6948
721,hyunji,1,7853
722,hyunji,1,6092
723,hyunji,0,4037
724,hyunji,2,967
725,hyunji,2,286
726,hyunji,3,3350
727,hyunji,1,4330
728,hyunji,1,6231
729,hyunji,0,7960
730,hyunji,1,1841
731,hyunji,2,4515
732,hyunji,1,5794
733,hyunji,1,4649
734,hyunji,3,5232
735,hyunji,1,4489
736,hyunji,0,7230
737,hyunji,1,6142
738,hyunji,1,9614
739,hyunji,3,7322
740,hyunji,1,7351
741,hyunji,2,1482
742,hyunji,1,2551
743,LSW,0,4254
744,hyunji,0,3700
745,hyunji,0,939
746,LSW,0,541
747,hyunji,0,7703
748,LSW,0,7874
749,hyunji,0,5920
750,LSW,0,5568
751,hyunji,0,2398
752,hyunji,2,4169
753,hyunji,2,2120
754,hyunji,2,4290
755,hyunji,1,9994
756,hyunji,1,9388
757,hyunji,1,9973
758,hyunji,2,7289
759,hyunji,1,2067
760,hyunji,0,5800
761,hyunji,2,7718
762,hyunji,1,4712
763,hyunji,1,2552
764,hyunji,2,4662
765,hyunji,1,5646
766,hyunji,2,5198
767,hyunji,3,5346
768,hyunji,1,4837
769,hyunji,0,9231
770,hyunji,0,6933
771,hyunji,1,2896
772,hyunji,0,560
773,hyunji,0,6912
774,hyunji,2,6371
775,hyunji,0,3025
776,hyunji,0,5855
777,hyunji,2,86
778,hyunji,0,9360
779,hyunji,1,2885
780,LSW,3,1317
781,LSW,0,6644
782,LSW,3,3876
783,hyunji,0,2865
784,hyunji,1,9827
785,hyunji,2,3200
786,hyunji,2,9661
787,hyunji,2,6721
788,LSW,0,7664
789,hyunji,0,1534
790,hyunji,2,4703
791,hyunji,2,7068
792,hyunji,0,6149
793,hyunji,0,6577
794,hyunji,2,3483
795,hyunji,2,801
796,hyunji,0,1279
797,hyunji,0,1260
798,hyunji,1,4621
799,LSW,1,3001
800,hyunji,0,1748
801,hyunji,2,4197
802,LSW,3,7290
803,hyunji,0,7053
804,hyunji,1,9001
805,LSW,1,1633
806,hyunji,3,1808
807,hyunji,1,5222
808,hyunji,0,2454
809,hyunji,2,2111
810,hyunji,0,2415
811,hyunji,2,7352
812,LSW,1,1415
813,hyunji,1,8823
814,LSW,1,5759
815,hyunji,3,4003
816,hyunji,2,6199
817,hyunji,2,8859
818,hyunji,0,1771
819,hyunji,3,2029
820,hyunji,1,8467
821,LSW,0,882
822,hyunji,1,5069
823,hyunji,0,4588
824,LSW,3,5388
825,LSW,0,2428
826,hyunji,1,2955
827,hyunji,0,8790
828,LSW,0,9713
829,LSW,0,2779
830,hyunji,3,9841
831,hyunji,3,5297
832,hyunji,2,9218
833,LSW,1,8179
834,hyunji,3,5031
835,hyunji,0,8647
836,LSW,0,4092
837,hyunji,1,55
838,LSW,3,7991
839,hyunji,2,2861
840,hyunji,2,4641
841,LSW,0,9277
842,hyunji,2,1106
843,LSW,0,1747
844,LSW,0,7913
845,hyunji,1,1610
846,hyunji,1,4720
847,LSW,3,8133
848,LSW,3,7481
849,hyunji,3,490
850,hyunji,0,8860
851,LSW,1,9540
852,hyunji,2,95
853,hyunji,0,5095
854,hyunji,0,244
855,LSW,3,7095
856,hyunji,1,9710
857,LSW,1,2859
858,LSW,0,8065
859,hyunji,2,9863
860,hyunji,0,4000
861,hyunji,1,7476
862,LSW,0,9818
863,hyunji,1,4567
864,hyunji,3,5009
865,LSW,0,434
866,hyunji,0,2690
867,hyunji,0,1238
868,hyunji,3,1375
869,hyunji,0,7944
870,hyunji,0,8874
871,hyunji,2,1244
872,hyunji,0,6111
873,LSW,0,4976
874,hyunji,2,386
875,hyunji,2,1823
876,LSW,0,7671
877,LSW,0,1759
878,LSW,0,7988
879,LSW,1,8471
880,hyunji,0,5740
881,hyunji,1,6554
882,hyunji,0,3623
883,hyunji,2,6899
884,LSW,3,7099
885,hyunji,1,7397
886,hyunji,2,4419
887,hyunji,2,5181
888,LSW,1,6800
889,hyunji,3,622
890,hyunji,2,1686
891,LSW,1,4221
892,hyunji,0,7312
893,hyunji,2,1028
894,hyunji,2,110
895,hyunji,0,9626
896,hyunji,0,9443
897,hyunji,0,5947
898,hyunji,0,5197
899,hyunji,0,8592
900,hyunji,2,9172
901,hyunji,3,9514
902,hyunji,1,1665
903,hyunji,1,4947
904,hyunji,2,3324
905,hyunji,2,4110
906,hyunji,0,5798
907,hyunji,3,112
908,hyunji,0,7413
909,hyunji,1,3906
910,LSW,0,2991
911,LSW,1,9261
912,LSW,1,1387
913,LSW,0,6916
914,LSW,3,9682
915,LSW,0,189
916,LSW,0,7371
917,LSW,1,2678
918,LSW,3,5295
919,LSW,0,8781
920,LSW,0,7817
921,LSW,1,727
922,LSW,0,4168
923,LSW,1,3243
924,LSW,1,8084
925,LSW,0,6826
926,LSW,0,3976
927,LSW,3,1602
928,LSW,1,7178
929,LSW,0,6723
930,LSW,3,2011
931,LSW,0,7350
932,LSW,3,205
933,LSW,1,99
934,LSW,0,7754
935,LSW,3,8008
936,LSW,1,5159
937,LSW,3,1968
938,LSW,3,4833
939,LSW,1,2986
940,LSW,3,2130
941,LSW,3,9935
942,LSW,0,7316
943,LSW,0,8219
944,LSW,1,3837
945,LSW,3,3074
946,LSW,0,6000
947,LSW,3,7951
948,LSW,1,3895
949,LSW,3,8086
950,LSW,1,653
951,LSW,3,6090
952,LSW,3,8304
953,LSW,1,191
954,LSW,1,1828
955,LSW,0,6040
956,LSW,0,4970
957,LSW,3,9441
958,LSW,1,1196
959,LSW,3,5178
960,LSW,3,8605
961,LSW,3,2072
962,LSW,1,2225
963,LSW,0,8381
964,LSW,3,8845
965,LSW,3,7972
966,LSW,1,2448
967,LSW,0,7407
968,LSW,0,5743
969,LSW,1,8747
970,LSW,0,4461
971,LSW,1,7553
972,LSW,1,3649
973,LSW,3,9418
974,LSW,0,2767
975,LSW,3,3188
976,LSW,3,3193
977,LSW,1,9770
978,LSW,3,5751
979,LSW,1,1119
980,LSW,1,3718
981,LSW,0,8209
982,LSW,3,5916
983,LSW,1,1469
984,LSW,3,5071
985,LSW,1,8568
986,LSW,0,3263
987,LSW,0,3484
988,LSW,3,3868
989,LSW,1,5158
990,LSW,1,8967
991,LSW,1,2556
992,LSW,1,3413
993,LSW,3,7613
994,LSW,1,981
995,LSW,0,2980
996,LSW,1,9790
997,LSW,3,8592
998,LSW,3,9730
999,LSW,1,7500
1000,LSW,0,7366
1001,LSW,1,655
1002,LSW,1,3065
1003,LSW,0,1977
1004,LSW,3,9133
1005,LSW,3,5344
1006,LSW,0,3212
1007,LSW,0,5730
1008,LSW,0,4150
1009,LSW,0,9814
1010,LSW,1,1924
1011,LSW,1,5841
1012,LSW,0,6095
1013,LSW,1,7121
1014,LSW,3,6801
1015,LSW,3,7154
1016,LSW,3,879
1017,LSW,1,1693
1018,LSW,0,350
1019,LSW,0,4735
1020,LSW,0,563
1021,LSW,3,6151
1022,LSW,3,8934
1023,LSW,0,8068
1024,LSW,0,4020
1025,LSW,1,447
1026,LSW,1,2032
1027,LSW,0,7254
1028,LSW,0,8782
1029,LSW,1,4897
1030,LSW,0,7560
1031,LSW,0,8069
1032,LSW,0,2114
1033,LSW,3,2128
1034,LSW,3,8402
1035,LSW,0,9931
1036,LSW,0,6697
1037,LSW,3,4139
1038,LSW,3,1969
1039,LSW,0,7151
1040,LSW,0,7264
1041,LSW,3,7793
1042,LSW,3,652
1043,LSW,1,6441
1044,LSW,1,9319
1045,LSW,1,3100
1046,LSW,0,3759
1047,LSW,0,6846
1048,LSW,3,9686
1049,LSW,1,6696
1050,cjhan,2,9425
1051,cjhan,2,5777
1052,cjhan,2,3574
1053,cjhan,2,2757
1054,cjhan,2,9258
1055,cjhan,0,2235
1056,cjhan,0,707
1057,cjhan,3,8006
1058,cjhan,2,1078
1059,cjhan,3,1115
1060,cjhan,1,4494
1061,cjhan,2,2928
1062,cjhan,2,7181
1063,cjhan,0,1970
1064,cjhan,1,6651
1065,cjhan,2,2855
1066,cjhan,0,8580
1067,cjhan,0,8287
1068,cjhan,1,5051
1069,cjhan,3,7866
1070,cjhan,0,3439
1071,cjhan,2,9145
1072,cjhan,3,4849
1073,cjhan,0,1495
1074,cjhan,2,9272
1075,cjhan,2,2720
1076,cjhan,2,3625
1077,cjhan,2,9542
1078,cjhan,2,768
1079,cjhan,2,9981
1080,cjhan,2,7967
1081,cjhan,2,3485
1082,cjhan,2,827
1083,cjhan,2,5303
1084,cjhan,0,6686
1085,cjhan,2,1327
1086,cjhan,2,7981
1087,cjhan,2,8126
1088,cjhan,3,8166
1089,cjhan,1,3834
1090,cjhan,2,233
1091,cjhan,2,8276
1092,cjhan,2,7594
1093,cjhan,1,932
1094,cjhan,0,8641
1095,cjhan,0,7846
1096,cjhan,1,9332
1097,cjhan,1,5739
1098,cjhan,2,7182
1099,cjhan,2,5678
1100,cjhan,0,3685
1101,cjhan,1,7512
1102,cjhan,2,4888
1103,cjhan,2,57
1104,cjhan,1,675
1105,cjhan,1,9034
1106,cjhan,0,5480
1107,cjhan,0,3627
1108,cjhan,2,2567
1109,cjhan,3,559
1110,cjhan,1,1837
1111,cjhan,2,9192
1112,cjhan,1,7097
1113,cjhan,0,7038
1114,cjhan,2,384
1115,cjhan,1,6690
1116,cjhan,2,493
1117,cjhan,0,6860
1118,cjhan,2,1135
1119,cjhan,2,2366
1120,IceAmericano,2,464
1121,IceAmericano,0,4972
1122,IceAmericano,1,1395
1123,IceAmericano,0,5721
1124,IceAmericano,0,1647
1125,IceAmericano,1,4604
1126,IceAmericano,2,457
1127,IceAmericano,2,8856
1128,IceAmericano,0,6491
1129,IceAmericano,1,7679
1130,IceAmericano,2,7121
1131,IceAmericano,0,5529
1132,IceAmericano,2,9200
1133,IceAmericano,2,7562
1134,IceAmericano,0,7771
1135,IceAmericano,2,5965
1136,IceAmericano,0,4117
1137,IceAmericano,0,3646
1138,IceAmericano,0,4508
1139,IceAmericano,0,1480
1140,IceAmericano,1,6118
1141,IceAmericano,1,7822
1142,IceAmericano,1,1924
1143,IceAmericano,0,2315
1144,IceAmericano,1,6345
1145,IceAmericano,1,910
1146,IceAmericano,1,4986
1147,IceAmericano,0,7683
1148,IceAmericano,1,486
1149,IceAmericano,2,6867
1150,IceAmericano,1,2712
1151,IceAmericano,1,5069
1152,IceAmericano,1,379
1153,IceAmericano,1,436
1154,IceAmericano,1,4421
1155,IceAmericano,0,3320
1156,IceAmericano,0,8153
1157,IceAmericano,0,2934
1158,IceAmericano,1,2102
1159,IceAmericano,0,6764
1160,IceAmericano,1,202
1161,IceAmericano,0,8089
1162,IceAmericano,2,4512
1163,IceAmericano,0,3441
1164,IceAmericano,1,8801
1165,IceAmericano,0,3253
1166,IceAmericano,2,6251
1167,IceAmericano,2,2874
1168,IceAmericano,0,1150
1169,IceAmericano,2,8210
1170,IceAmericano,2,3155
1171,IceAmericano,0,9295
1172,IceAmericano,1,2045
1173,IceAmericano,0,688
1174,IceAmericano,2,2755
1175,IceAmericano,1,1036
1176,IceAmericano,0,4187
1177,IceAmericano,1,5170
1178,IceAmericano,2,899
1179,IceAmericano,2,2805
